Provider Number,Provider Name,Program Number,Program Name,Program County,Program Category,Program Service Type,Program Status,Zip Code of Residence,Total Admissions
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11379,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11385,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11414,9
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11417,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11432,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11550,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11554,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11691,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11694,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11762,R
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11793,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10011,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10012,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10014,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10021,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10022,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10025,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10029,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10035,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10036,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10065,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10128,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10456,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10950,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11101,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11104,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11106,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11234,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11236,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11364,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11385,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11435,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11792,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11950,R
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11953,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10012,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10016,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10019,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10024,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10025,8
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10027,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10028,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10029,26
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10031,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10035,10
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10039,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10044,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10128,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10306,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10452,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10453,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10454,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10455,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10456,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10457,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10460,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10461,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10465,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10472,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10606,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10925,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11207,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11214,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11216,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11217,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11218,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11221,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11224,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11233,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11367,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11434,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11691,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11704,R
81210,Metropolitan Hospital Center (HHC),669,Metropolitan Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,12227,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10029,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10032,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10033,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10034,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10451,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10452,7
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10453,13
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10454,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10455,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10456,6
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10457,23
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10458,44
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10459,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10460,12
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10461,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10462,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10463,17
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10465,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10466,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10467,21
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10468,13
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10469,6
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10472,6
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10473,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10474,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10475,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10550,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10551,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10562,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10583,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10704,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11357,R
81630,St. Barnabas Hospital,6962,St. Barnabas Hospital OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11412,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10002,14
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10003,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10009,8
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10010,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10013,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10016,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10025,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10030,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10035,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10038,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10065,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10301,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10303,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10306,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10314,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10453,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10454,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10473,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11101,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11201,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11205,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11206,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11207,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11211,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11214,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11216,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11221,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11222,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11224,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11233,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11369,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11374,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11375,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11377,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11385,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11411,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11417,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11426,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11691,R
83040,Beth Israel Medical Center,291,Gouverneur Clinic OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11692,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10001,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10002,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10003,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10009,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10011,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10013,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10016,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10028,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10038,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10302,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11212,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11370,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11428,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11430,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11693,R
83040,Beth Israel Medical Center,924,MMTP Avenue A  Clinic OTP 1,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11720,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10003,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10016,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10304,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10305,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,10314,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11106,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11201,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11204,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11205,7
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11206,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11207,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11208,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11211,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11212,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11213,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11214,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11215,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11216,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11217,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11218,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11220,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11221,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11222,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11223,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11225,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11226,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11228,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11231,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11233,R
83040,Beth Israel Medical Center,925,Cumberland Clinic OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Closed,11234,R
